pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,probe.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,,sequesntial RT,randomRT,,,,,,,,,,sequesntial RT,randomRT
-150,z,0,0,0,0,,,,,4,1,17,3,550.2081140839728,551.1950850000139,551.1950850000139,551.1950850000139,551.1950850000139,551.2046537089627,552.1923045420554,552.1923045420554,,z,1,0.6098294149851426,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,4,2,18,2,552.8166069169529,553.8109482920263,553.8109482920263,553.8109482920263,553.8109482920263,553.8109482920263,554.7998059169622,554.7998059169622,,c,1,0.8371819159947336,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,4,3,19,0,555.6499797919532,556.6346076249611,556.6346076249611,556.6346076249611,556.6346076249611,556.6443844169844,557.6332454590593,557.6332454590593,,x,1,0.7049352069152519,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,5,0,20,0,558.3499955839943,559.3438584590331,559.3438584590331,559.3438584590331,559.3438584590331,559.3438584590331,560.3333042500308,560.3333042500308,,x,1,0.6231817899970338,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,5,1,21,1,560.9667407920351,561.9516036669957,561.9516036669957,561.9516036669957,561.9516036669957,561.9608816249529,562.9498759170529,562.9498759170529,,v,1,0.7362220399081707,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,5,2,22,3,563.7002005840186,564.6936612919671,564.6936612919671,564.6936612919671,564.6936612919671,564.6936612919671,565.6832151670242,565.6832151670242,,z,1,0.6050891230115667,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,5,3,23,1,566.3001186,567.2937815419864,567.2937815419864,567.2937815419864,567.2937815419864,567.2937815419864,568.2928348750575,568.2928348750575,,v,1,0.7166417900007218,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,6,0,24,2,569.0243322920287,570.0115521670086,570.0115521670086,570.0115521670086,570.0115521670086,570.0213439590298,571.0093059589854,571.0093059589854,,c,1,0.675696415,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,6,1,25,2,571.7002464999678,572.6850121669704,572.6850121669704,572.6850121669704,572.6850121669704,572.6947830839781,573.6920138749992,573.6920138749992,,c,1,0.4620521659962833,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,6,2,26,2,574.1669574170373,575.1618501669727,575.1618501669727,575.1618501669727,575.1618501669727,575.1618501669727,576.1501005419996,576.1501005419996,,c,1,0.4352162069408223,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,6,3,27,0,576.6003049589926,577.6008032090031,577.6008032090031,577.6008032090031,577.6008032090031,577.6174095000606,578.5920779999578,578.5920779999578,,x,1,0.5678904990199953,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,7,0,28,3,579.1747664170107,580.1617147090146,580.1617147090146,580.1617147090146,580.1617147090146,580.1715316670015,581.1584528749809,581.1584528749809,,z,1,0.3026060409611091,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,7,1,29,1,581.4748340420192,582.4628481250256,582.4628481250256,582.4628481250256,582.4628481250256,582.4717253750423,583.4579478750238,583.4579478750238,,v,1,0.40502841502893716,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,7,2,30,1,583.8746152919484,584.8630005839514,584.8630005839514,584.8630005839514,584.8630005839514,584.8719740420347,585.8668382,585.8668382,,v,1,0.7685219990089536,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,7,3,31,0,586.6503890840104,587.6350894169882,587.6350894169882,587.6350894169882,587.6350894169882,587.6449193,588.6335569,588.6335569,,x,1,0.7972699148813263,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,8,0,32,2,589.4414963340387,590.4289397499524,590.4289397499524,590.4289397499524,590.4289397499524,590.4383462090045,591.4250622090185,591.4250622090185,,c,1,0.30534133198671043,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,8,1,33,0,591.7413420840167,592.7289547499968,592.7289547499968,592.7289547499968,592.7289547499968,592.7382878,593.7256184170255,593.7256184170255,,x,1,0.6220805819611996,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,8,2,34,2,594.3581418340327,595.3463965000119,595.3463965000119,595.3463965000119,595.3463965000119,595.3553699170006,596.3421913,596.3421913,,c,1,0.6958679570816457,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,8,3,35,2,597.0505250840215,598.0453535419656,598.0453535419656,598.0453535419656,598.0453535419656,598.0453535419656,599.0337119,599.0337119,,c,1,0.4871887069894001,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,9,0,36,2,599.5338777919533,600.5183872,600.5183872,600.5183872,600.5183872,600.5279987499816,601.5170497499639,601.5170497499639,,c,1,0.325665332,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,9,1,37,2,601.8583496670472,602.8449070840143,602.8449070840143,602.8449070840143,602.8449070840143,602.8546242089942,603.8503207500326,603.8503207500326,,c,1,0.4325057070236653,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,9,2,38,0,604.2922109590145,605.2790337919723,605.2790337919723,605.2790337919723,605.2790337919723,605.2878868340049,606.2754405000014,606.2754405000014,,x,1,0.726718457,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,9,3,39,3,607.0173702919856,608.0020559170516,608.0020559170516,608.0020559170516,608.0020559170516,608.0120459999889,609.0003912920365,609.0003912920365,,z,1,0.4364701649174094,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,10,0,40,2,609.4506121,610.4353407920571,610.4353407920571,610.4353407920571,610.4353407920571,610.4451442,611.4334941,611.4334941,,c,1,0.3680378319695592,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,10,1,41,2,611.8170684169745,612.8113172500161,612.8113172500161,612.8113172500161,612.8113172500161,612.8113172500161,613.8096817,613.8096817,,c,1,0.5032728740479797,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,10,2,42,1,614.3248427090002,615.3130584170576,615.3130584170576,615.3130584170576,615.3130584170576,615.3221024170052,616.3093891249737,616.3093891249737,,v,1,0.4936829989310354,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,10,3,43,2,616.8173518750118,617.8179477920057,617.8179477920057,617.8179477920057,617.8179477920057,617.8350172500359,618.8005439590197,618.8005439590197,,c,1,0.3143381649861112,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,11,0,44,0,619.1252859589877,620.1126731,620.1126731,620.1126731,620.1126731,620.1220142920502,621.1172884999542,621.1172884999542,,x,1,0.41861783200874925,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,11,1,45,3,621.5508156249998,622.5512989170384,622.5512989170384,622.5512989170384,622.5512989170384,622.5684917089529,623.5338008749532,623.5338008749532,,z,1,0.5808084150776267,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,11,2,46,1,624.1250680839876,625.1125640840037,625.1125640840037,625.1125640840037,625.1125640840037,625.1222529590596,626.1088020000607,626.1088020000607,,v,1,0.8190007909433916,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,11,3,47,2,626.9416267,627.9290582500398,627.9290582500398,627.9290582500398,627.9290582500398,627.9390967,628.9263600839768,628.9263600839768,,c,1,0.5054901239927858,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,12,0,48,1,629.4404236250557,630.4299099170603,630.4299099170603,630.4299099170603,630.4299099170603,630.4386875840137,631.4266875840258,631.4266875840258,,v,1,0.7175502069294453,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,12,1,49,0,632.1586838340154,633.1457568339538,633.1457568339538,633.1457568339538,633.1457568339538,633.1552126250463,634.1506826670375,634.1506826670375,,x,1,0.7692412489559501,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,12,2,50,3,634.9342523750383,635.9183084,635.9183084,635.9183084,635.9183084,635.9280283340486,636.9174202920403,636.9174202920403,,z,1,0.4523558729561046,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,12,3,51,2,637.3842877499992,638.3689670419553,638.3689670419553,638.3689670419553,638.3689670419553,638.3787409169599,639.3674914169824,639.3674914169824,,c,1,0.4685059569310397,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,13,0,52,1,639.8509275419638,640.8515194590436,640.8515194590436,640.8515194590436,640.8515194590436,640.8686399590224,641.8340763340238,641.8340763340238,,v,1,0.5758355400757864,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,13,1,53,2,642.4253618340008,643.4127727090381,643.4127727090381,643.4127727090381,643.4127727090381,643.4215898340335,644.4103208750021,644.4103208750021,,c,1,0.40852166595868766,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,13,2,54,0,644.8343936670572,645.8349908340024,645.8349908340024,645.8349908340024,645.8349908340024,645.8521141250385,646.8175786669599,646.8175786669599,,x,1,0.4257957899244502,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,13,3,55,3,647.2588860839605,648.2466514999978,648.2466514999978,648.2466514999978,648.2466514999978,648.2556967,649.2513505839743,649.2513505839743,,z,1,0.2898699149955064,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,14,0,56,2,649.5509746250464,650.5516649170313,650.5516649170313,650.5516649170313,650.5516649170313,650.5682506,651.5431055000518,651.5431055000518,,c,1,0.5266534979455173,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,14,1,57,1,652.0844528339803,653.069169,653.069169,653.069169,653.069169,653.0789292920381,654.0768053750508,654.0768053750508,,v,1,0.3763339569559321,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,14,2,58,0,654.4677487,655.4548905839911,655.4548905839911,655.4548905839911,655.4548905839911,655.4687203,656.4511578340316,656.4511578340316,,x,1,0.5020472479518503,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,14,3,59,1,656.9677397500491,657.9520609589526,657.9520609589526,657.9520609589526,657.9520609589526,657.9619019,658.9509735,658.9509735,,v,1,0.7276032069930807,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,15,0,60,3,659.6921171670547,660.6800880839583,660.6800880839583,660.6800880839583,660.6800880839583,660.6889209999936,661.6851552500157,661.6851552500157,,z,1,0.6126952479826286,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,15,1,61,2,662.3087382500526,663.2968579590088,663.2968579590088,663.2968579590088,663.2968579590088,663.3058949590195,664.3009969999548,664.3009969999548,,c,1,0.6517751649953425,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,15,2,62,2,664.9678993750131,665.9623535840074,665.9623535840074,665.9623535840074,665.9623535840074,665.9623535840074,666.9512136670528,666.9512136670528,,c,1,0.46800366591196507,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,15,3,63,1,667.4347025420284,668.4287133340258,668.4287133340258,668.4287133340258,668.4287133340258,668.4287133340258,669.4256811670493,669.4256811670493,,v,1,0.48429429007228464,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,16,0,64,0,669.9255689999554,670.9127995000454,670.9127995000454,670.9127995000454,670.9127995000454,670.9226064,671.9182692919858,671.9182692919858,,x,1,0.7198813740396872,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,16,1,65,0,672.6510633,673.6461033750093,673.6461033750093,673.6461033750093,673.6461033750093,673.6461033750093,674.6345372090582,674.6345372090582,,x,1,0.7405368729960173,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,16,2,66,1,675.3927071669605,676.3851769999601,676.3851769999601,676.3851769999601,676.3851769999601,676.3948172089877,677.3850839589722,677.3850839589722,,v,1,0.4552883730502799,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,16,3,67,2,677.8514892499661,678.835869,678.835869,678.835869,678.835869,678.8455674999859,679.834469,679.834469,,c,1,0.4764109159586951,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,17,0,68,3,680.3256664170185,681.3129036249593,681.3129036249593,681.3129036249593,681.3129036249593,681.3228732,682.3180450840155,682.3180450840155,,z,1,0.6213647900149226,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,17,1,69,2,682.9512862500269,683.9455225840211,683.9455225840211,683.9455225840211,683.9455225840211,683.9455225840211,684.9346192500088,684.9346192500088,,c,1,0.761760707,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,17,2,70,1,685.7086547500221,686.6971776670543,686.6971776670543,686.6971776670543,686.6971776670543,686.7061921,687.6933739170199,687.6933739170199,,v,1,0.452243791,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,17,3,71,2,688.1592332499567,689.1473807089496,689.1473807089496,689.1473807089496,689.1473807089496,689.1562682919903,690.1438480840297,690.1438480840297,,c,1,0.6935279569588602,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,18,0,72,3,690.8514439590508,691.852144,691.852144,691.852144,691.852144,691.8686634999467,692.8346319589764,692.8346319589764,,z,1,0.6486714159836993,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,18,1,73,1,693.4911337919766,694.4797949170461,694.4797949170461,694.4797949170461,694.4797949170461,694.4889893,695.4766336670145,695.4766336670145,696.4746711249463,v,1,1.2701622489839792,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,18,2,74,3,696.7606148340274,697.7516745419707,697.7516745419707,697.7516745419707,697.7516745419707,697.7613291250309,698.7435265840031,698.7435265840031,,z,1,0.8130074160872027,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,18,3,75,1,699.5680732,700.5631746669533,700.5631746669533,700.5631746669533,700.5631746669533,700.5631746669533,701.5515734170331,701.5515734170331,,v,1,0.5600530820665881,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,19,0,76,3,702.1261857090285,703.1130116670392,703.1130116670392,703.1130116670392,703.1130116670392,703.1230084589915,704.1193039170466,704.1193039170466,,z,1,0.608235665,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,19,1,77,1,704.7428555,705.7301243339898,705.7301243339898,705.7301243339898,705.7301243339898,705.7398462089477,706.7273916,706.7273916,,v,1,0.4381499569863081,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,19,2,78,0,707.1760162,708.1633928749943,708.1633928749943,708.1633928749943,708.1633928749943,708.1729230839992,709.1597230839543,709.1597230839543,,x,1,0.6858943739207461,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,19,3,79,1,709.8594346250175,710.8469229999464,710.8469229999464,710.8469229999464,710.8469229999464,710.8562766249524,711.8431378339883,711.8431378339883,,v,1,0.35292720689903945,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,20,0,80,0,712.2093375419499,713.1972359,713.1972359,713.1972359,713.1972359,713.2060736250132,714.1941587,714.1941587,,x,1,0.5150860409485176,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,20,1,81,1,714.7260180839803,715.7141351669561,715.7141351669561,715.7141351669561,715.7141351669561,715.7229829,716.7101380840177,716.7101380840177,,v,1,0.3831054159672931,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,20,2,82,0,717.1094557089964,718.0964324589586,718.0964324589586,718.0964324589586,718.0964324589586,718.1062778,719.1016516670352,719.1016516670352,,x,1,0.5311684570042416,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,20,3,83,0,719.6414591249777,720.6298122920562,720.6298122920562,720.6298122920562,720.6298122920562,720.6397383339936,721.6264329589903,721.6264329589903,,x,1,0.4237649979768321,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,21,0,84,3,722.0577658340335,723.0464933749754,723.0464933749754,723.0464933749754,723.0464933749754,723.0562861,724.0442469170084,724.0442469170084,,z,1,0.7460770399775356,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,21,1,85,1,724.8019725000486,725.8024941,725.8024941,725.8024941,725.8024941,725.8190556250047,726.7936400000472,726.7936400000472,727.7912128750468,v,1,0.9937920820666477,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,21,2,86,0,727.8018920420436,728.8023812919855,728.8023812919855,728.8023812919855,728.8023812919855,728.8191886669956,729.7852397500537,729.7852397500537,,x,1,0.6044479149859399,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,21,3,87,3,730.4019464589655,731.3954882919788,731.3954882919788,731.3954882919788,731.3954882919788,731.3954882919788,732.3851995420409,732.3851995420409,,z,1,0.9232934979954734,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,22,0,88,2,733.3186580840265,734.3127207499929,734.3127207499929,734.3127207499929,734.3127207499929,734.3127207499929,735.3111832500435,735.3111832500435,,c,1,0.9372369989287108,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,22,1,89,1,736.2598250419833,737.2470630420139,737.2470630420139,737.2470630420139,737.2470630420139,737.2565218750387,738.2442698749946,738.2442698749946,,v,1,0.6490898319752887,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,22,2,90,0,738.9098079589894,739.8971349169733,739.8971349169733,739.8971349169733,739.8971349169733,739.9060034999857,740.8944450840354,740.8944450840354,,x,1,0.7263532900251448,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,22,3,91,2,741.6354927499779,742.6296948340023,742.6296948340023,742.6296948340023,742.6296948340023,742.6296948340023,743.6266133750323,743.6266133750323,,c,1,0.7764294990338385,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,23,0,92,2,744.4188559999457,745.4033463749802,745.4033463749802,745.4033463749802,745.4033463749802,745.4131052090088,746.4018681669841,746.4018681669841,747.3924435420195,c,1,1.0247621649177745,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,23,1,93,0,747.4448882089928,748.4357140000211,748.4357140000211,748.4357140000211,748.4357140000211,748.4454415419605,749.4353013340151,749.4353013340151,,x,1,0.8192632899153978,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,23,2,94,2,750.2688443340594,751.2529627920594,751.2529627920594,751.2529627920594,751.2529627920594,751.262593,752.2521585420473,752.2521585420473,,c,1,0.49214416497852653,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,23,3,95,3,752.7599524169927,753.746976,753.746976,753.746976,753.746976,753.7568150419975,754.7519788340433,754.7519788340433,755.7418060840573,z,1,1.0518677909858525,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,24,0,96,0,755.8190056249732,756.8194998,756.8194998,756.8194998,756.8194998,756.8361462500179,757.8020276250318,757.8020276250318,,x,1,0.6888614159543067,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,24,1,97,0,758.5022521669744,759.4896978749894,759.4896978749894,759.4896978749894,759.4896978749894,759.5027056250256,760.4855299999472,760.4855299999472,,x,1,0.7131312909768894,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,24,2,98,3,761.2096620419761,762.1976218339987,762.1976218339987,762.1976218339987,762.1976218339987,762.2068135,763.2021399169462,763.2021399169462,,z,1,0.9031058320542797,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,24,3,99,1,764.1189579999773,765.1197478750255,765.1197478750255,765.1197478750255,765.1197478750255,765.1362950420007,766.1022488749586,766.1022488749586,,v,1,0.7017667490290478,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,25,0,100,2,766.8189755839994,767.8196603750112,767.8196603750112,767.8196603750112,767.8196603750112,767.8361144169467,768.8106548750075,768.8106548750075,,c,1,0.5359299989650026,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,25,1,101,3,769.3598933749599,770.3481466670055,770.3481466670055,770.3481466670055,770.3481466670055,770.3569521249738,771.3431400839472,771.3431400839472,,z,1,0.43104708194732666,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,25,2,102,0,771.7857100840192,772.7864812089829,772.7864812089829,772.7864812089829,772.7864812089829,772.8035470000468,773.7688854170265,773.7688854170265,,x,1,0.4528335399227217,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,25,3,103,1,774.2355774169555,775.2205855840584,775.2205855840584,775.2205855840584,775.2205855840584,775.2303130839719,776.2267356249504,776.2267356249504,,v,1,0.6329694980522618,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,26,0,104,1,776.8766538340133,777.8638505840208,777.8638505840208,777.8638505840208,777.8638505840208,777.8736870839493,778.8689381249715,778.8689381249715,,v,1,0.45355128997471184,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
